ID,bankssts_left,caudalanteriorcingulate_left,caudalmiddlefrontal_left,cuneus_left,entorhinal_left,fusiform_left,inferiorparietal_left,inferiortemporal_left,isthmuscingulate_left,lateraloccipital_left,lateralorbitofrontal_left,lingual_left,medialorbitofrontal_left,middletemporal_left,parahippocampal_left,paracentral_left,parsopercularis_left,parsorbitalis_left,parstriangularis_left,pericalcarine_left,postcentral_left,posteriorcingulate_left,precentral_left,precuneus_left,rostralanteriorcingulate_left,rostralmiddlefrontal_left,superiorfrontal_left,superiorparietal_left,superiortemporal_left,supramarginal_left,frontalpole_left,temporalpole_left,transversetemporal_left,insula_left,bankssts_right,caudalanteriorcingulate_right,caudalmiddlefrontal_right,cuneus_right,entorhinal_right,fusiform_right,inferiorparietal_right,inferiortemporal_right,isthmuscingulate_right,lateraloccipital_right,lateralorbitofrontal_right,lingual_right,medialorbitofrontal_right,middletemporal_right,parahippocampal_right,paracentral_right,parsopercularis_right,parsorbitalis_right,parstriangularis_right,pericalcarine_right,postcentral_right,posteriorcingulate_right,precentral_right,precuneus_right,rostralanteriorcingulate_right,rostralmiddlefrontal_right,superiorfrontal_right,superiorparietal_right,superiortemporal_right,supramarginal_right,frontalpole_right,temporalpole_right,transversetemporal_right,insula_right
DMHDS0750,0.017,0.014,0.021,0.040,0.020,0.025,0.027,0.031,0.025,0.029,0.038,0.034,0.034,0.020,0.015,0.022,0.021,0.029,0.020,0.033,0.023,0.022,0.024,0.029,0.035,0.030,0.022,0.025,0.015,0.027,0.034,0.040,0.032,0.028,0.023,0.018,0.023,0.035,0.039,0.025,0.021,0.030,0.029,0.027,0.029,0.032,0.029,0.021,0.013,0.023,0.016,0.029,0.021,0.032,0.020,0.025,0.023,0.034,0.032,0.030,0.025,0.028,0.015,0.024,0.038,0.029,0.026,0.025
DMHDS0739,0.019,0.015,0.019,0.029,0.027,0.027,0.022,0.031,0.030,0.025,0.033,0.030,0.030,0.024,0.019,0.026,0.020,0.024,0.026,0.034,0.023,0.028,0.019,0.026,0.022,0.028,0.021,0.019,0.019,0.021,0.034,0.047,0.025,0.033,0.022,0.017,0.019,0.023,0.027,0.027,0.023,0.025,0.030,0.026,0.037,0.037,0.022,0.026,0.034,0.023,0.020,0.032,0.022,0.025,0.021,0.036,0.022,0.026,0.024,0.027,0.024,0.019,0.021,0.025,0.035,0.049,0.019,0.032
DMHDS0768,0.020,0.022,0.019,0.030,0.054,0.035,0.027,0.042,0.035,0.029,0.040,0.043,0.034,0.031,0.017,0.016,0.028,0.034,0.042,0.031,0.021,0.030,0.019,0.026,0.025,0.035,0.026,0.023,0.026,0.026,0.048,0.084,0.026,0.041,0.021,0.014,0.021,0.034,0.025,0.032,0.026,0.035,0.039,0.028,0.051,0.039,0.033,0.026,0.030,0.021,0.025,0.049,0.029,0.032,0.023,0.035,0.021,0.028,0.028,0.044,0.026,0.024,0.021,0.025,0.042,0.058,0.019,0.028
DMHDS0671,0.012,0.014,0.021,0.027,0.037,0.028,0.021,0.026,0.026,0.030,0.034,0.031,0.024,0.026,0.011,0.018,0.028,0.027,0.027,0.032,0.020,0.020,0.021,0.023,0.031,0.031,0.023,0.020,0.019,0.024,0.054,0.045,0.025,0.036,0.017,0.014,0.020,0.030,0.037,0.026,0.021,0.028,0.030,0.027,0.042,0.033,0.019,0.020,0.012,0.017,0.020,0.034,0.020,0.027,0.020,0.025,0.020,0.024,0.030,0.030,0.026,0.020,0.015,0.023,0.047,0.053,0.023,0.028
DMHDS0693,0.011,0.014,0.020,0.031,0.032,0.025,0.022,0.035,0.029,0.029,0.030,0.032,0.034,0.026,0.017,0.021,0.022,0.027,0.020,0.024,0.021,0.025,0.019,0.025,0.022,0.032,0.024,0.022,0.019,0.025,0.045,0.039,0.022,0.041,0.018,0.021,0.021,0.029,0.034,0.027,0.022,0.032,0.032,0.028,0.043,0.032,0.025,0.020,0.014,0.019,0.023,0.029,0.022,0.026,0.016,0.027,0.018,0.024,0.027,0.031,0.026,0.022,0.015,0.021,0.037,0.035,0.023,0.038
DMHDS0771,0.018,0.014,0.020,0.026,0.020,0.028,0.021,0.034,0.032,0.029,0.027,0.030,0.034,0.024,0.023,0.017,0.018,0.027,0.021,0.028,0.021,0.022,0.021,0.026,0.019,0.026,0.021,0.022,0.020,0.023,0.033,0.043,0.030,0.031,0.020,0.016,0.019,0.023,0.014,0.028,0.024,0.028,0.029,0.027,0.032,0.030,0.021,0.021,0.016,0.017,0.022,0.019,0.022,0.031,0.022,0.027,0.021,0.026,0.023,0.031,0.024,0.021,0.021,0.026,0.063,0.043,0.023,0.030
DMHDS0775,0.016,0.017,0.019,0.030,0.032,0.023,0.024,0.031,0.044,0.023,0.036,0.033,0.033,0.022,0.021,0.022,0.020,0.028,0.025,0.037,0.021,0.031,0.022,0.026,0.031,0.028,0.029,0.027,0.022,0.023,0.033,0.040,0.025,0.035,0.021,0.024,0.026,0.032,0.027,0.031,0.024,0.028,0.049,0.030,0.039,0.035,0.036,0.028,0.026,0.027,0.020,0.030,0.024,0.032,0.020,0.030,0.022,0.026,0.025,0.029,0.030,0.027,0.025,0.023,0.044,0.071,0.040,0.041
DMHDS0674,0.016,0.022,0.020,0.032,0.019,0.029,0.022,0.027,0.028,0.032,0.045,0.031,0.032,0.024,0.023,0.018,0.021,0.030,0.025,0.030,0.024,0.025,0.019,0.025,0.028,0.032,0.026,0.023,0.026,0.026,0.082,0.048,0.029,0.033,0.022,0.020,0.021,0.029,0.023,0.030,0.025,0.030,0.027,0.029,0.043,0.030,0.024,0.026,0.022,0.025,0.020,0.035,0.031,0.032,0.021,0.031,0.021,0.024,0.026,0.035,0.025,0.026,0.020,0.024,0.054,0.066,0.033,0.032
DMHDS0779,0.017,0.023,0.018,0.034,0.028,0.027,0.026,0.032,0.022,0.028,0.032,0.033,0.018,0.025,0.012,0.015,0.020,0.032,0.022,0.036,0.019,0.026,0.017,0.027,0.030,0.031,0.023,0.022,0.019,0.025,0.036,0.045,0.021,0.040,0.012,0.018,0.022,0.030,0.030,0.035,0.026,0.028,0.021,0.031,0.037,0.034,0.023,0.024,0.011,0.016,0.019,0.039,0.021,0.043,0.017,0.030,0.018,0.028,0.023,0.029,0.025,0.022,0.024,0.025,0.042,0.042,0.020,0.045
DMHDS0698,0.019,0.020,0.019,0.028,0.048,0.032,0.021,0.034,0.031,0.030,0.039,0.034,0.030,0.022,0.027,0.015,0.022,0.035,0.026,0.030,0.019,0.024,0.023,0.025,0.027,0.034,0.025,0.024,0.019,0.027,0.048,0.063,0.039,0.031,0.021,0.021,0.018,0.031,0.028,0.029,0.024,0.033,0.030,0.025,0.035,0.033,0.029,0.024,0.021,0.017,0.026,0.035,0.024,0.029,0.020,0.029,0.019,0.025,0.023,0.030,0.024,0.023,0.022,0.025,0.047,0.055,0.025,0.033
DMHDS0678,0.023,0.015,0.021,0.029,0.057,0.031,0.027,0.028,0.029,0.031,0.036,0.037,0.029,0.026,0.027,0.017,0.032,0.039,0.023,0.031,0.021,0.025,0.020,0.035,0.022,0.027,0.024,0.023,0.023,0.024,0.036,0.048,0.018,0.035,0.015,0.012,0.022,0.029,0.029,0.027,0.023,0.025,0.029,0.032,0.041,0.035,0.023,0.022,0.020,0.016,0.019,0.028,0.026,0.029,0.021,0.026,0.018,0.023,0.022,0.028,0.022,0.021,0.018,0.026,0.035,0.063,0.027,0.035
DMHDS0694,0.020,0.016,0.021,0.029,0.026,0.026,0.023,0.025,0.025,0.027,0.035,0.033,0.033,0.024,0.014,0.015,0.022,0.027,0.022,0.035,0.020,0.022,0.021,0.023,0.039,0.029,0.021,0.020,0.020,0.023,0.066,0.032,0.026,0.036,0.017,0.013,0.020,0.032,0.021,0.027,0.024,0.031,0.025,0.030,0.034,0.033,0.028,0.032,0.018,0.014,0.022,0.038,0.023,0.035,0.019,0.026,0.019,0.025,0.026,0.027,0.022,0.025,0.020,0.024,0.061,0.044,0.019,0.030
DMHDS0758,0.022,0.030,0.025,0.033,0.023,0.030,0.025,0.034,0.027,0.030,0.039,0.031,0.028,0.024,0.012,0.015,0.021,0.038,0.031,0.033,0.023,0.034,0.022,0.028,0.032,0.030,0.030,0.025,0.020,0.029,0.038,0.049,0.029,0.198,0.017,0.020,0.021,0.037,0.030,0.032,0.026,0.027,0.032,0.030,0.050,0.036,0.023,0.024,0.013,0.020,0.020,0.040,0.024,0.024,0.025,0.025,0.022,0.029,0.035,0.037,0.027,0.025,0.021,0.025,0.035,0.060,0.021,0.033
DMHDS0790,0.012,0.020,0.020,0.030,0.019,0.025,0.024,0.025,0.029,0.031,0.036,0.027,0.042,0.020,0.017,0.017,0.021,0.030,0.020,0.029,0.020,0.024,0.022,0.023,0.027,0.027,0.023,0.024,0.021,0.019,0.040,0.033,0.024,0.065,0.012,0.015,0.020,0.028,0.018,0.030,0.021,0.031,0.035,0.029,0.033,0.032,0.024,0.026,0.017,0.016,0.018,0.034,0.024,0.023,0.019,0.026,0.025,0.028,0.020,0.031,0.024,0.021,0.020,0.023,0.038,0.030,0.028,0.032
DMHDS0791,0.018,0.007,0.025,0.027,0.032,0.036,0.029,0.034,0.035,0.037,0.035,0.034,0.035,0.028,0.011,0.016,0.031,0.039,0.041,0.028,0.023,0.028,0.024,0.030,0.027,0.044,0.032,0.024,0.019,0.031,0.061,0.055,0.025,0.034,0.019,0.016,0.026,0.033,0.044,0.043,0.027,0.039,0.035,0.031,0.044,0.037,0.027,0.029,0.018,0.023,0.023,0.053,0.033,0.033,0.025,0.029,0.021,0.031,0.041,0.043,0.031,0.026,0.021,0.024,0.059,0.040,0.026,0.027
DMHDS0751,0.018,0.015,0.029,0.029,0.042,0.033,0.024,0.030,0.028,0.028,0.043,0.035,0.033,0.025,0.017,0.017,0.026,0.032,0.033,0.041,0.020,0.020,0.026,0.029,0.031,0.032,0.029,0.019,0.025,0.027,0.048,0.049,0.028,0.036,0.021,0.015,0.020,0.028,0.044,0.033,0.023,0.033,0.033,0.030,0.038,0.035,0.028,0.024,0.022,0.023,0.023,0.029,0.025,0.037,0.019,0.030,0.023,0.027,0.022,0.032,0.029,0.023,0.026,0.028,0.044,0.040,0.028,0.036
DMHDS0789,0.021,0.018,0.020,0.038,0.045,0.033,0.028,0.037,0.037,0.031,0.033,0.033,0.031,0.029,0.019,0.015,0.023,0.056,0.038,0.032,0.022,0.029,0.021,0.026,0.028,0.042,0.029,0.026,0.024,0.026,0.055,0.045,0.022,0.041,0.024,0.021,0.023,0.030,0.028,0.028,0.030,0.036,0.036,0.027,0.033,0.031,0.035,0.029,0.020,0.015,0.020,0.032,0.024,0.026,0.021,0.018,0.020,0.028,0.024,0.042,0.029,0.022,0.021,0.025,0.050,0.054,0.022,0.038
DMHDS0792,0.015,0.023,0.023,0.025,0.023,0.028,0.020,0.027,0.033,0.029,0.032,0.027,0.033,0.024,0.023,0.016,0.023,0.040,0.019,0.030,0.020,0.030,0.020,0.024,0.032,0.028,0.023,0.023,0.015,0.022,0.048,0.026,0.022,0.038,0.016,0.018,0.018,0.028,0.028,0.025,0.021,0.033,0.030,0.029,0.042,0.031,0.031,0.030,0.017,0.017,0.021,0.029,0.018,0.026,0.019,0.030,0.018,0.023,0.023,0.030,0.022,0.021,0.019,0.022,0.040,0.033,0.022,0.030
DMHDS0772,0.015,0.021,0.024,0.034,0.030,0.028,0.023,0.035,0.036,0.032,0.039,0.036,0.030,0.026,0.023,0.019,0.020,0.026,0.027,0.035,0.025,0.027,0.023,0.023,0.060,0.032,0.027,0.025,0.020,0.029,0.046,0.044,0.022,0.039,0.015,0.027,0.026,0.032,0.033,0.032,0.022,0.033,0.034,0.030,0.039,0.042,0.028,0.024,0.021,0.019,0.024,0.038,0.027,0.034,0.023,0.047,0.022,0.026,0.032,0.037,0.027,0.026,0.019,0.030,0.054,0.031,0.016,0.037
DMHDS0797,0.016,0.016,0.021,0.030,0.025,0.027,0.024,0.026,0.025,0.028,0.039,0.032,0.026,0.022,0.018,0.016,0.021,0.031,0.028,0.032,0.019,0.033,0.022,0.026,0.031,0.030,0.024,0.021,0.018,0.028,0.047,0.054,0.027,0.032,0.019,0.017,0.022,0.034,0.020,0.030,0.024,0.024,0.028,0.030,0.038,0.034,0.022,0.019,0.015,0.018,0.023,0.031,0.028,0.028,0.019,0.029,0.021,0.025,0.027,0.034,0.024,0.024,0.018,0.023,0.054,0.036,0.024,0.030
DMHDS0737,0.018,0.009,0.017,0.025,0.037,0.024,0.022,0.024,0.024,0.030,0.032,0.028,0.032,0.022,0.015,0.015,0.020,0.035,0.026,0.038,0.018,0.026,0.017,0.023,0.025,0.027,0.024,0.022,0.022,0.023,0.040,0.036,0.033,0.029,0.018,0.023,0.022,0.033,0.020,0.023,0.022,0.026,0.031,0.029,0.031,0.029,0.021,0.020,0.014,0.015,0.020,0.026,0.021,0.033,0.021,0.022,0.018,0.024,0.030,0.030,0.022,0.023,0.018,0.024,0.053,0.059,0.018,0.035
DMHDS0583,0.015,0.016,0.020,0.032,0.020,0.024,0.025,0.030,0.024,0.028,0.030,0.031,0.028,0.021,0.016,0.018,0.029,0.025,0.026,0.028,0.019,0.024,0.021,0.023,0.027,0.034,0.022,0.020,0.016,0.023,0.037,0.042,0.026,0.043,0.015,0.019,0.025,0.030,0.023,0.026,0.025,0.025,0.020,0.030,0.034,0.030,0.024,0.023,0.023,0.018,0.024,0.029,0.019,0.028,0.018,0.022,0.019,0.024,0.026,0.033,0.023,0.020,0.015,0.021,0.049,0.033,0.021,0.031
DMHDS0800,0.019,0.020,0.021,0.028,0.024,0.025,0.022,0.027,0.028,0.028,0.030,0.029,0.024,0.022,0.016,0.018,0.019,0.031,0.024,0.029,0.022,0.024,0.019,0.023,0.027,0.030,0.021,0.020,0.016,0.021,0.042,0.040,0.026,0.049,0.017,0.020,0.022,0.025,0.023,0.024,0.021,0.026,0.028,0.029,0.037,0.026,0.030,0.021,0.012,0.023,0.019,0.033,0.028,0.029,0.022,0.018,0.020,0.023,0.025,0.034,0.024,0.022,0.021,0.023,0.046,0.037,0.032,0.041
DMHDS0801,0.020,0.023,0.016,0.027,0.029,0.024,0.020,0.027,0.029,0.026,0.028,0.029,0.040,0.024,0.011,0.014,0.017,0.020,0.023,0.025,0.018,0.022,0.018,0.024,0.025,0.028,0.020,0.021,0.016,0.024,0.043,0.046,0.015,0.029,0.015,0.014,0.016,0.033,0.022,0.025,0.025,0.032,0.030,0.030,0.039,0.033,0.022,0.024,0.011,0.015,0.018,0.026,0.022,0.027,0.016,0.022,0.019,0.025,0.023,0.029,0.020,0.020,0.018,0.021,0.030,0.042,0.020,0.029
DMHDS0696,0.016,0.017,0.022,0.029,0.023,0.028,0.025,0.026,0.029,0.028,0.038,0.031,0.021,0.022,0.026,0.017,0.021,0.025,0.024,0.031,0.021,0.028,0.021,0.026,0.029,0.032,0.023,0.022,0.017,0.026,0.051,0.049,0.023,0.027,0.012,0.016,0.022,0.028,0.019,0.025,0.023,0.032,0.028,0.027,0.043,0.032,0.028,0.024,0.022,0.018,0.019,0.034,0.027,0.030,0.022,0.023,0.022,0.024,0.042,0.031,0.025,0.021,0.022,0.027,0.046,0.041,0.028,0.029
DMHDS0796,0.021,0.007,0.020,0.028,0.024,0.022,0.024,0.033,0.037,0.027,0.027,0.032,0.024,0.024,0.044,0.017,0.020,0.030,0.023,0.025,0.020,0.021,0.018,0.024,0.016,0.029,0.023,0.024,0.021,0.024,0.030,0.041,0.023,0.043,0.020,0.011,0.017,0.034,0.039,0.022,0.022,0.034,0.032,0.029,0.027,0.032,0.027,0.024,0.019,0.021,0.020,0.023,0.022,0.031,0.023,0.029,0.021,0.028,0.024,0.028,0.020,0.024,0.018,0.020,0.045,0.053,0.021,0.042
DMHDS0617,0.018,0.019,0.021,0.028,0.022,0.024,0.021,0.028,0.025,0.030,0.038,0.035,0.034,0.024,0.020,0.015,0.022,0.029,0.025,0.035,0.021,0.028,0.020,0.025,0.032,0.027,0.022,0.023,0.019,0.021,0.035,0.038,0.027,0.041,0.017,0.018,0.020,0.032,0.029,0.025,0.022,0.033,0.034,0.027,0.044,0.035,0.022,0.028,0.016,0.016,0.019,0.036,0.021,0.034,0.021,0.023,0.022,0.021,0.024,0.028,0.024,0.022,0.019,0.022,0.057,0.059,0.024,0.038
DMHDS0781,0.021,0.008,0.026,0.031,0.021,0.028,0.023,0.036,0.028,0.031,0.040,0.028,0.041,0.026,0.021,0.019,0.024,0.045,0.029,0.027,0.022,0.028,0.027,0.027,0.026,0.037,0.027,0.023,0.023,0.028,0.047,0.035,0.029,0.032,0.019,0.014,0.027,0.035,0.015,0.028,0.026,0.021,0.026,0.031,0.044,0.037,0.033,0.022,0.011,0.021,0.024,0.046,0.027,0.029,0.022,0.022,0.023,0.030,0.032,0.038,0.027,0.022,0.019,0.023,0.064,0.037,0.028,0.041
DMHDS0755,0.020,0.017,0.016,0.031,0.033,0.028,0.024,0.028,0.027,0.028,0.041,0.029,0.043,0.024,0.028,0.016,0.022,0.039,0.025,0.032,0.020,0.024,0.018,0.023,0.024,0.031,0.023,0.021,0.020,0.023,0.052,0.043,0.018,0.033,0.021,0.017,0.021,0.029,0.024,0.028,0.023,0.027,0.027,0.029,0.030,0.032,0.024,0.025,0.012,0.014,0.017,0.037,0.027,0.027,0.018,0.021,0.018,0.025,0.017,0.026,0.022,0.020,0.018,0.024,0.033,0.034,0.017,0.025
