ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS0957,0.8,0.6,0.8,0.8,2.1,0.8,4.4,1.3,1.5,4.3,6.1,0.5,0.2,0.5,0.8,0.7,1.0,1.0,1.1,0.9,5.8,0.9,1.1,5.3,8.4,0.6,0.3,0.3
DMHDS0873,0.9,0.9,1.0,0.8,1.8,0.9,6.0,1.3,1.5,4.5,8.1,1.1,0.3,0.6,0.9,0.9,1.2,1.1,1.3,1.0,4.9,1.0,0.9,4.9,7.6,0.5,0.2,0.4
DMHDS0587,1.6,2.1,1.1,0.9,2.2,1.0,9.1,1.6,2.2,4.3,6.7,0.8,0.3,0.6,1.2,1.3,1.1,0.9,1.8,0.6,6.7,1.1,2.1,5.4,8.1,0.3,0.3,0.2
DMHDS0468,0.9,0.8,1.2,0.8,1.4,1.0,4.6,1.2,1.9,6.5,8.8,0.2,0.2,0.3,0.6,1.0,1.4,1.0,0.8,0.8,4.5,0.8,0.7,5.8,9.4,0.4,0.2,0.2
DMHDS0805,1.4,1.0,1.2,0.7,1.0,1.0,5.2,1.2,1.8,7.1,7.4,0.4,0.1,0.6,1.2,1.0,0.9,0.7,1.0,0.5,4.0,0.6,0.8,8.3,11.6,0.5,0.2,0.2
DMHDS0978,1.1,1.0,1.1,0.7,1.1,0.7,4.8,1.1,1.8,5.3,7.8,0.5,0.2,0.7,0.9,1.2,1.9,1.0,1.1,0.8,4.8,1.2,1.5,5.7,7.4,0.2,0.8,0.2
DMHDS0715,0.9,1.1,1.3,0.8,1.4,1.2,3.4,1.7,1.3,4.5,6.8,0.5,0.1,0.4,0.7,1.6,1.1,1.3,0.7,1.2,3.8,0.6,0.8,5.6,6.6,0.3,0.2,0.4
DMHDS0713,1.2,1.2,1.2,1.0,1.8,0.9,5.2,1.3,1.4,5.5,7.5,0.5,0.2,0.9,0.7,1.8,1.5,1.4,0.9,1.0,5.9,0.9,1.8,5.0,6.9,0.4,0.2,0.3
DMHDS0511,0.8,0.9,1.1,0.9,1.2,0.5,3.7,1.1,1.2,4.5,7.1,0.5,0.7,0.4,0.7,1.3,1.2,1.2,1.1,0.5,3.9,0.9,0.6,5.1,6.2,0.4,1.2,0.1
DMHDS0677,0.9,0.8,1.4,1.0,1.2,0.8,5.2,1.4,1.8,4.7,5.9,0.4,0.1,0.4,0.7,1.3,1.1,1.2,1.1,0.8,4.7,0.9,1.0,4.6,7.8,0.2,0.1,0.2
DMHDS1088,0.8,0.7,0.8,1.2,0.9,0.6,4.1,1.6,1.2,5.2,5.9,0.2,0.4,0.5,0.6,1.1,1.0,0.8,0.6,0.6,4.0,0.6,0.8,5.1,7.3,0.3,0.8,0.2
DMHDS1020,0.7,0.5,1.0,0.5,1.2,0.9,3.4,1.6,1.5,4.4,6.1,0.3,0.2,0.4,0.7,1.1,2.2,0.7,0.7,0.9,5.1,0.8,0.9,4.1,6.8,0.3,0.1,0.2
DMHDS0606,1.1,1.1,0.9,0.7,1.0,0.4,3.8,2.3,1.6,4.0,5.6,0.7,0.9,0.3,0.8,1.3,1.0,0.9,0.7,0.4,4.2,1.0,1.5,4.2,7.0,0.2,0.2,0.9
